round,rmse,profile
0,0.5304403586788733,she
1,1.3735026095670693,she
2,0.6183167761602076,she
3,0.04115817440361238,she
4,0.20413247928360786,she
5,0.23774269872930534,she
6,0.0735275020136607,she
7,0.12230919543023852,she
8,0.09393076556032157,she
9,0.012688724477379586,she
